# Created using MTpy calculated floor_percent,floor_egbert,floor_egbert,percent error floors of 20%,5%,5%,20%, data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -20.519237 137.989877    -239.00
> 26 28
1.00000e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  3.128934e+01  3.681610e+01  2.390878e+00
1.00000e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -3.122989e+01 -3.555656e+01  2.390878e+00
1.00000e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -3.706457e+00 -3.495726e+00  1.018978e+00
1.77828e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -1.120730e+00 -2.919590e+00  6.254612e-01
1.77828e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  2.283153e+01  2.622177e+01  1.735627e+00
1.77828e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -2.335785e+01 -2.560245e+01  1.735627e+00
1.77828e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -3.097573e+00 -2.370620e+00  7.801229e-01
3.16228e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -7.420318e-01 -1.959774e+00  4.191097e-01
3.16228e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  1.702566e+01  1.861516e+01  1.256952e+00
3.16228e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -1.729398e+01 -1.812442e+01  1.256952e+00
3.16228e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -2.512992e+00 -1.827381e+00  6.214322e-01
5.62341e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -8.289781e-01 -1.289360e+00  3.065717e-01
5.62341e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  1.278746e+01  1.353072e+01  9.228420e-01
5.62341e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -1.277225e+01 -1.310274e+01  9.228420e-01
5.62341e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -1.842987e+00 -1.426556e+00  4.661185e-01
1.00000e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -6.797757e-01 -9.738828e-01  2.375325e-01
1.00000e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  9.627210e+00  9.989967e+00  6.936305e-01
1.00000e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -9.760557e+00 -9.856342e+00  6.936305e-01
1.00000e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -1.267830e+00 -9.609454e-01  3.181703e-01
1.77828e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -4.325360e-01 -7.709127e-01  1.767930e-01
1.77828e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  7.327627e+00  7.718601e+00  5.316759e-01
1.77828e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -7.520347e+00 -7.504481e+00  5.316759e-01
1.77828e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -9.814044e-01 -9.348163e-01  2.710746e-01
3.16228e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -1.703814e-01 -5.704005e-01  1.190607e-01
3.16228e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  5.382197e+00  5.805735e+00  3.879219e-01
3.16228e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -5.352688e+00 -5.399917e+00  3.879219e-01
3.16228e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -1.060791e+00 -1.005670e+00  2.923457e-01
5.62341e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -1.781968e-01 -3.330836e-01  7.555099e-02
5.62341e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  3.547939e+00  3.801094e+00  2.617779e-01
5.62341e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -3.587051e+00 -3.863185e+00  2.617779e-01
5.62341e-01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -5.781207e-01 -4.481551e-01  1.462965e-01
1.00000e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -1.584592e-01 -1.708487e-01  4.660412e-02
1.00000e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  3.087653e+00  2.211578e+00  1.899508e-01
1.00000e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -3.071544e+00 -2.237408e+00  1.899508e-01
1.00000e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -5.033391e-01 -2.916423e-01  1.163453e-01
1.77828e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -1.339478e-01 -1.347407e-01  3.799845e-02
1.77828e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  2.860261e+00  1.302208e+00  1.566458e-01
